Rk,Player,Pos,Tm,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,allstar_selected
438,Collin Sexton,SG,UTA,-0.4029711013402872,-0.001732848222427844,-0.2867638601039516,0.43031594461382167,0.6372595096477769,0.5442953939754347,0.39009979923064425,0.011066303324858572,-0.12590996753115977,0.5671890696844238,0.7817592931365368,0.8193917032220235,0.11489521048732951,0.2462230207627783,1.2725103307318122,1.1937095565305254,0.4660611293140487,-0.08868425304033813,-0.7204822706204052,-0.5725249647860479,0.4304279163357701,-0.024229996524091742,-0.7346356928185989,0.8428212432075137,0.7730808827567782,0.7575869780738241,0
439,Landry Shamet,SG,PHO,-0.1696720426695945,-0.32660421931411276,-0.506786238176592,0.04236825312458306,-0.2254531311491596,0.07987045081943875,-0.7872606114085557,1.0434247154188725,0.9888316963863018,0.45038417590123797,-0.6897820737971346,-0.5189480787072819,-1.097990519576499,-0.28169256800719705,-0.21670996286606134,-0.2964033158564631,0.762401130589532,-0.7581634181487733,-0.7204822706204052,-0.7857286099564776,0.119782104813815,0.22692323667755054,-0.7346356928185989,-0.24658079537486033,-0.23738433896108435,-0.06157853674545973,0
440,Day'Ron Sharpe,C,BRK,-1.1028682773523653,-0.001732848222427844,-0.7268086162492324,-0.8698330755122754,-0.5951871200621323,-0.707632713662467,0.7369191450003314,-1.0212921087691555,-1.1514722983352244,1.6768355606246887,-0.2838396277464666,-0.29114556263420865,0.10062596660422564,0.2745042130183127,-0.4757047965352568,-0.40283994959839087,-0.3947360172480681,1.6519615762415933,-0.3253689556420929,0.28028961589567053,-0.6568324239910726,-0.7776896961290187,0.8273707704130568,-0.24658079537486033,0.26784827189784693,-0.6466967616163765,0
441,Shaedon Sharpe,SG,POR,-1.5694663946937504,1.2977526361443117,-0.2867638601039516,0.252069707983631,0.1853624120874767,0.20102478381665495,0.07978775301566107,0.35518577402286333,0.31998669803582486,0.32627897625660296,0.12210281830420144,0.0790335259845353,0.2076452957275047,0.18023357216653138,-0.34620737970065907,-0.2964033158564631,-0.0278388728117561,-0.08868425304033813,-0.26892419635947684,-0.2313991325133606,-0.4497352163097692,-0.27538322972573404,-0.2139668717413802,-0.12553612442126325,0.015231966468381286,0.11395693071581549,0
442,Pascal Siakam,C,TOR,0.5302251333424834,0.9322723436661663,1.766778335240692,1.8458007649123953,2.2805216825943218,2.3010332224350707,0.15280235212506887,0.35518577402286333,0.5429350308193172,0.06346796524443515,2.659243106120876,2.8980896623888173,-0.04920109416836504,-0.15914073489988134,2.4379870822431915,2.5773857951755867,0.25438969983156123,1.2502740771765322,1.8759766563799318,1.8153558611227638,1.9318826720252196,0.7292297030808353,0.3067019493358384,1.569089268929096,1.9098542571893742,2.2057545846293434,1
443,Chris Silva,PF,DAL,0.06362701600109814,-1.9103521533860766,-0.8368198052855527,-1.7610642586632292,-0.9649211089751049,-1.232634823317071,4.898751294236572,-1.1359985990018238,-1.2406516314486213,-2.3018311338650768,-0.6897820737971346,-0.9460777963442942,3.3540135719519055,4.412985346411508,-0.9289457554563488,-0.9882414351789937,-3.3863588872672294,-1.1598509172138345,-1.5107089005770293,-1.5106210035359382,-1.0710268393536793,-1.5311493957339457,-0.994970103357208,-0.12553612442126325,0.3941564246125799,-1.0416515634042454,0
444,Ben Simmons,PG,BRK,0.06362701600109814,-0.24538637654119153,0.37330327411396963,0.6819576904446795,-0.06112691385450494,-0.3037849370050796,0.9377092925512018,-1.1359985990018238,-1.2406516314486213,-2.3018311338650768,0.4265596528422025,0.3353113565667428,0.29326075902612714,0.3216395334442023,-0.5404535049525557,-0.2431849989854993,-1.3213864974269593,0.1791074130030359,1.4808633414016195,1.1757449256114747,2.087205577786197,1.7338426358874048,0.5670363598744477,1.448044597975499,2.0361624099041067,-0.3248817379373722,0
445,Kobi Simmons,PG,CHO,-0.1696720426695945,-1.7479164678402341,-0.8368198052855527,-1.488452367346467,-1.2935735435644138,-1.1922500456513323,-2.7038938380305093,-0.9065856185364873,-0.7947549658816366,-0.8417699615752545,-1.1972101313604695,-1.1738803124173673,-3.7806083696000248,-2.657312717472084,-0.6699509217871533,-0.775368167695138,1.3174506567880555,-0.8920592511704605,-1.1720403448813332,-1.1694951712632509,-0.5532838201504209,-1.5311493957339457,0.04636753879722917,-1.09389349205004,-2.132006629682077,-1.1879311196219746,0
446,Marko Simonovic,C,CHI,-0.6362701600109798,-1.666698625067313,-0.8368198052855527,-1.7715493314061819,-1.2524919892407504,-1.232634823317071,-1.6178016762780691,-1.0212921087691555,-0.9731136321084305,-0.47675466850279913,-1.146467325604136,-1.1169296833990991,-1.4047792630632319,-1.6486168603580251,-0.8641970470390499,-0.828586484566102,-1.034454115239587,-1.0259550841921474,-1.4542641412944133,-1.3826988164336806,-1.0710268393536793,-1.5311493957339457,-0.994970103357208,-1.3359828339572344,-1.2478495606789473,-1.2025590752437476,0
447,Anfernee Simons,SG,POR,-0.6362701600109798,0.5667920511880208,1.4367447681317316,1.594159019081538,1.705379922063031,1.9779550011091602,-0.14838286920123783,2.764022068908896,2.817008025210938,0.45038417590123797,0.8832449046492037,0.9902435902768284,-0.013527984460605352,0.151952379910997,0.7545206633934215,0.555089754078959,0.8188468451181954,-0.7581634181487733,-0.21247943707686098,-0.40196204864970425,1.05171953937968,0.22692323667755054,-0.4743012822799894,1.2059552560683051,0.7730808827567782,1.7522879603543828,0
448,Jericho Sims,C,NYK,-0.4029711013402872,0.16070283732341462,-0.25009346375851155,-0.4399450930512272,-0.718431783033123,-1.010518546155508,2.854342519173156,-1.1359985990018238,-1.2406516314486213,-2.3018311338650768,-0.38532523925913353,-0.6613246512529527,1.805800610635137,2.301322991331609,-0.7994483386217511,-0.828586484566102,0.1414982707742343,1.384169910198219,0.0697443593362191,0.49349326106610014,-0.8121553297520501,-0.7776896961290187,0.3067019493358384,-0.7307594791892488,0.14154011918311424,-0.8368601846994245,0
449,Marcus Smart,PG,BOS,0.5302251333424834,0.5261831298015601,1.4000743717862913,1.2900919095359187,0.3086070750584675,0.5644877828083039,-0.4404412656388691,1.0434247154188725,1.2563696957264923,0.15107163558182457,-0.0808684047211325,-0.006392417542867118,-0.07773958193457278,-0.19684899124059388,-0.02246383761416489,0.02290658536932012,0.12268303259801315,-0.08868425304033813,-0.15603467779424493,-0.18875840347927464,2.1907541816268488,2.2361491022906894,0.04636753879722917,1.448044597975499,1.4046216463304424,0.3480042206641822,0
450,Dennis Smith Jr.,PG,CHO,-0.1696720426695945,0.24192068009633583,-0.2867638601039516,0.6190472539869649,0.021036194792822212,0.26160195031526323,-0.46782174030489704,-0.6771726380711508,-0.3042686337579536,-0.7249650677920689,0.3250740413295354,0.563113872639816,-0.391662947362858,-0.8850246694585969,-0.02246383761416489,0.07612490224028405,0.07564493715746026,-0.4903717521053993,-0.04314515922901279,-0.18875840347927464,1.4141396528219612,1.9849958690890468,0.3067019493358384,0.4796872303467223,0.7730808827567782,-0.04695058112368661,0
451,Dru Smith,SG,TOT,-0.1696720426695945,-1.341827253975628,-0.8001494089401125,-0.9746838029417995,-0.8827580003277777,-0.8287870466596834,-0.5773436389690082,-0.791879128303819,-0.6609859662115413,-0.38185069230396057,-0.7405248795534681,-0.7467505947803551,-0.2132973988240596,-0.7153375159253906,-0.7994483386217511,-0.881804801437066,1.3174506567880555,-1.0259550841921474,-0.6640375113377891,-0.8283693389905635,-0.2944123105487917,0.22692323667755054,-0.2139668717413802,-1.09389349205004,-0.23738433896108435,-0.9099999628082891,0
452,Ish Smith,PG,DEN,1.9300194853666395,-0.20477745515473092,-0.8368198052855527,-1.100504675857228,-0.8827580003277777,-0.8287870466596834,-0.6047241136350362,-1.1359985990018238,-1.106882631778526,-1.0826800550030753,-0.5882964622844676,-0.4335221351798795,-0.7840671541482142,-1.1961177842694748,-0.9289457554563488,-0.9350231183080298,-1.034454115239587,-1.0259550841921474,-0.8898165484682531,-0.9562915260928212,0.119782104813815,-1.028842929330661,-0.4743012822799894,-0.12553612442126325,-1.1215414079642143,-0.9685117852953808,0
453,Jabari Smith Jr.,PF,HOU,-1.5694663946937504,1.2571437147578512,2.0601415060042125,1.174756109363442,0.5140148466767857,0.8471812264684754,-0.504329039859601,0.5845987544881998,0.9442420298296035,-0.06063723440019984,0.37581684708586893,0.563113872639816,-0.30604748406423476,-0.5362232983070067,0.4307771213069272,0.3954348034660674,0.3108354143602247,0.8485865781114711,1.706642378532084,1.5595114869182483,-0.3979609143894433,-0.27538322972573404,1.3480395914902756,0.23759788843952814,1.5309297990451753,0.5381676437472303,0
454,Jalen Smith,PF,IND,-0.8695692186816725,0.8104455795067844,0.2999624814230895,-0.10442276527675036,0.10319930344014955,0.07987045081943875,0.11629505257036497,-0.21834667714047784,0.007859032138935537,-0.23584457507497864,0.2235884298168683,0.10750884049366961,0.45022244174026976,-0.017734773622209377,0.04228487080313402,0.07612490224028405,0.1838325566707319,1.384169910198219,0.6906367114449954,0.9625412804410451,-0.5532838201504209,-0.7776896961290187,1.3480395914902756,-0.004491453467666019,0.7730808827567782,0.040817152606950874,0
455,Xavier Sneed,SF,CHO,-0.1696720426695945,-1.7885253892266948,-0.8368198052855527,-0.8174077117975135,-0.8416764460041138,-0.9297489908240303,0.3353388498985884,-0.21834667714047784,-0.5718066330981444,1.3483217968594785,-0.9434961025788021,-0.9460777963442942,-0.2132973988240596,1.1135129165991653,-0.2814586712833603,-0.4560582664693548,1.3174506567880555,-1.1598509172138345,-0.7769270299030211,-0.9562915260928212,-0.3979609143894433,-1.5311493957339457,-0.2139668717413802,-0.3676254663284574,0.14154011918311424,-0.7052085841034682,0
456,Jeremy Sochan,PF,SAS,-1.5694663946937504,0.32313852286925704,1.106711201022771,0.6505024722158221,0.4729332923531222,0.5644877828083039,-0.09362191986918197,-0.4477596576058144,-0.17049963408785826,-0.5059558919485956,0.7817592931365368,0.9048176467494259,-0.07773958193457278,-0.4608067856255816,-0.02246383761416489,0.129343219111248,-0.10309982551664072,1.116378244154845,0.5213024335971473,0.7493376352706156,0.22333070865446678,0.4780764698791931,0.04636753879722917,0.7217765722539164,1.0256971881862442,0.27486444255531756,0
457,Jaden Springer,SG,PHI,-1.3361673360230577,-1.3012183325891675,-0.7634790125946724,-1.488452367346467,-0.9238395546514412,-0.9903261573226384,0.20756330145712473,-1.0212921087691555,-1.106882631778526,0.6182912107145676,-0.7405248795534681,-0.6897999657620868,-0.2132973988240596,-0.1685677989850595,-0.6699509217871533,-0.7221498508241743,0.1414982707742343,-0.6242675851270862,-1.2284851041639493,-1.126854442229165,-0.8121553297520501,-0.5265364629273763,-0.4743012822799894,-1.09389349205004,-0.9952332552494814,-0.953883829673608,0
458,Lamar Stevens,PF,CLE,-0.1696720426695945,0.5667920511880208,0.07994010335044908,-0.17781827447741708,-0.5130240114148049,-0.5057088253337734,-0.13925604431256186,-0.5624661478384826,-0.5718066330981444,0.00506551835284222,-0.38532523925913353,-0.3480961916524769,-0.1205473135838844,-0.3005466961775533,-0.5404535049525557,-0.5092765833403187,-0.08428458734041958,-0.08868425304033813,-0.04314515922901279,-0.10347694541110292,-0.8121553297520501,-0.5265364629273763,-0.2139668717413802,-0.8518041501428458,-0.49000064439054997,-0.5589290278857391,0
459,Isaiah Stewart,C,DET,-1.1028682773523653,0.07948499455049338,0.8866888229501306,0.8916591453037274,0.22644396641114037,0.34237150564674085,-0.19401699364461772,0.35518577402286333,0.5875246973760154,0.08536888282878251,0.12210281830420144,0.10750884049366961,0.08635672272112177,-0.13085954264434696,0.4955258297242261,0.6083080709499229,0.08505255624557083,1.919753242284967,1.7630871378146997,1.9432780482250211,-0.3461866124691176,-0.5265364629273763,0.8273707704130568,0.3586425593931251,1.2783134936157101,0.3187483094206365,0
460,Max Strus,SF,MIA,0.06362701600109814,1.2977526361443117,0.37330327411396963,0.9021442180466795,0.3086070750584675,0.5644877828083039,-0.486075390082249,1.731663656814882,1.8806250275202707,0.2532759176421118,-0.38532523925913353,-0.4335221351798795,0.2076452957275047,0.02940054680368128,-0.2814586712833603,-0.40283994959839087,0.7341782733252001,-0.3564759190837123,-0.04314515922901279,-0.1461176744451887,0.01623350097316345,-0.27538322972573404,-0.4743012822799894,-0.24658079537486033,0.5204645773273129,0.3480042206641822,0
461,Jalen Suggs,PG,ORL,-1.1028682773523653,0.20131175870987522,-0.1400822747221913,0.38837565364201226,0.06211774911648588,0.26160195031526323,-0.4039339660841652,0.24047928379019498,0.45375569770592017,0.08536888282878251,-0.030125598964799185,0.0790335259845353,-0.24183588659026733,-0.36653614477380025,0.10703357922043294,0.18256153598221192,0.0144954130847415,0.1791074130030359,-0.38181371492470895,-0.2313991325133606,0.4304279163357701,1.7338426358874048,0.3067019493358384,0.8428212432075137,0.7730808827567782,0.11395693071581549,0
462,Edmond Sumner,SG,BRK,0.29692607467179083,0.20131175870987522,-0.3967750491402718,-0.6181913296814179,-0.4308609027674778,-0.4047468811694265,-0.020607320759774166,-0.4477596576058144,-0.5272169665414459,0.2970777528108065,-0.2838396277464666,-0.2626702481250745,-0.13481655746698828,-0.12143247855916883,0.3012797044723294,0.07612490224028405,0.927034464631467,-0.8920592511704605,-0.8333717891856371,-0.8710100680246494,-0.3979609143894433,-0.024229996524091742,-0.4743012822799894,-0.24658079537486033,-0.11107618624635139,-0.2956258266938264,0
463,Cole Swider,SF,LAL,-0.6362701600109798,-1.666698625067313,-0.8368198052855527,-1.4569971491176097,-1.2114104349170867,-1.1720576568184629,-1.188840906510298,-0.6771726380711508,-0.7501652993249381,0.43578356417833974,-1.1972101313604695,-1.2023556269265017,-3.7806083696000248,-0.3005466961775533,-0.9289457554563488,-0.9882414351789937,-3.3863588872672294,-1.0259550841921474,-1.0027060670334853,-1.084213713195079,-0.7603810278317242,-1.5311493957339457,-0.994970103357208,-1.3359828339572344,-1.6267740188231459,-1.1440472527566559,0
464,Jae'Sean Tate,SF,HOU,0.29692607467179083,-0.6920845117922583,-0.5801270308674722,0.21012941701182156,0.06211774911648588,0.059678061986569435,0.15280235212506887,-0.6771726380711508,-0.5718066330981444,-0.23584457507497864,0.37581684708586893,0.44921261460327955,0.0007412594224985219,-0.21570311941095013,0.10703357922043294,0.18256153598221192,0.023903032172852078,0.5807949120680971,-0.09958991851162886,0.1097266997593267,0.3268793124951186,0.22692323667755054,-0.4743012822799894,0.4796872303467223,2.16247056261884,-0.0030667142583679944,0
465,Jayson Tatum,PF,BOS,-0.4029711013402872,1.0540991078255482,1.8767895242770123,1.7933754011976333,2.6502556715072947,2.826035332089675,0.025026803683605717,2.53460908844356,2.9061873583243356,0.2532759176421118,2.151815048557541,2.129256170642195,0.20051067378595275,0.10481705948510633,3.7329612505891685,3.482097181981973,0.6306944633559838,0.31300324602472307,2.835537564184404,2.241763151463623,1.3105910489813093,1.2315361694841203,0.8273707704130568,2.1743126236970816,0.6467727300420458,3.068803966313946,1
466,Terry Taylor,PF,TOT,-0.6362701600109798,-0.6920845117922583,-0.7634790125946724,-1.1843852578008474,-0.8416764460041138,-0.9499413796568996,0.517875347672108,-0.9065856185364873,-0.9731136321084305,-0.38185069230396057,-0.639039268040801,-0.718275280271221,0.5501071489219969,0.19908770033688766,-0.7994483386217511,-0.775368167695138,-0.8227826857570989,0.045211579981348886,-1.1720403448813332,-0.8710100680246494,-0.9157039335927017,-1.2799961625323033,-0.4743012822799894,-0.9728488210964429,-1.1215414079642143,-0.9099999628082891,0
467,Garrett Temple,SG,NOP,2.396617602708025,-0.9357380401110219,-0.8368198052855527,-1.3940867126598953,-1.088165771946096,-1.071095712654116,-0.5773436389690082,-0.6771726380711508,-0.7947549658816366,0.786198245527897,-1.0449817140914692,-1.0030284253625625,-1.1550674951089144,-0.09315128630363444,-0.8641970470390499,-0.881804801437066,0.1414982707742343,-0.8920592511704605,-1.2284851041639493,-1.2121359002973369,-0.8121553297520501,-0.5265364629273763,-0.7346356928185989,-1.09389349205004,-1.37415771339368,-1.0416515634042454,0
468,Dalen Terry,SG,CHI,-1.3361673360230577,-0.407822062087034,-0.8368198052855527,-1.488452367346467,-1.047084217622432,-1.0509033238212464,-0.17576334386726578,-0.9065856185364873,-0.9285239655517322,-0.4110519157497571,-0.8420104910661351,-0.8891271673260258,0.1862414299028489,-0.36653614477380025,-0.6699509217871533,-0.6689315339532105,-0.24891792138235416,-0.7581634181487733,-1.1155955855987172,-1.084213713195079,-0.7603810278317242,-0.7776896961290187,-0.7346356928185989,-1.09389349205004,-1.37415771339368,-1.0123956521606996,0
469,Daniel Theis,C,IND,0.9968232506838688,-1.666698625067313,-0.8001494089401125,-0.4399450930512272,-0.1432900225018323,-0.16243821517499385,0.12542187745904096,-0.791879128303819,-0.5272169665414459,-0.9731754670813386,0.172845624060535,0.10750884049366961,0.3289338687338868,-0.3005466961775533,-0.4757047965352568,-0.08353004837260763,-1.4248703073961757,0.1791074130030359,-0.3253689556420929,-0.18875840347927464,-0.3979609143894433,-0.7776896961290187,1.3480395914902756,-0.8518041501428458,-0.8689251025347486,-0.3102537823155993,0
470,Cam Thomas,SG,BRK,-1.1028682773523653,0.36374744425571764,-0.6901382199037923,-0.335094365621703,0.06211774911648588,0.18083239498378564,-0.2031438185332937,-0.10364018690780964,-0.21508930064455678,0.49418601106993265,0.12210281830420144,0.3922619855850112,-0.4701437887199289,-0.32882788843308774,0.7545206633934215,0.6615263878208868,0.6965477969727579,-1.0259550841921474,-0.6640375113377891,-0.7857286099564776,-0.3461866124691176,-0.5265364629273763,-0.7346356928185989,-0.004491453467666019,-0.8689251025347486,0.21635262006822584,0
471,Klay Thompson,SG,GSW,1.4634213680252541,0.851054500893245,1.693437542549812,1.3844575642224901,1.8697061393576857,2.2202636671035934,-0.24877794297667358,3.911086971235579,3.485853023561415,0.7058948810519566,0.6295308758675364,0.93329296125856,-0.42733605707061767,0.22736889259242204,0.1717822876377317,0.02290658536932012,0.7482897019573661,-0.3564759190837123,0.5213024335971473,0.2376488868615844,0.17155640673414088,0.22692323667755054,0.04636753879722917,0.8428212432075137,0.26784827189784693,1.8693116053285659,0
472,JT Thor,PF,CHO,-1.3361673360230577,0.851054500893245,-0.5434566345220321,-0.6077062569384655,-0.8005948916804504,-0.7480174913282058,-0.5864704638576842,-0.4477596576058144,-0.43803763342804897,0.012365824214291337,-0.7912676853098015,-0.7467505947803551,-0.30604748406423476,-0.47966091379593784,-0.6052022133698546,-0.6157132170822465,-0.08428458734041958,-0.4903717521053993,-0.551147992772557,-0.5725249647860479,-0.8121553297520501,-0.7776896961290187,-0.2139668717413802,-0.6097148082356517,-0.8689251025347486,-0.7783483622123328,0
473,Matisse Thybulle,SG,TOT,-0.1696720426695945,0.9322723436661663,0.18995129238676928,-0.30363914739284614,-0.7595133373567867,-0.707632713662467,-0.25790476786534955,-0.21834667714047784,-0.3042686337579536,0.36278050556384855,-0.7912676853098015,-0.8037012237986234,0.022145125247154333,0.0953899953999282,-0.7346996302044522,-0.775368167695138,-0.19247220685369068,-0.3564759190837123,-0.7204822706204052,-0.6578064228542199,-0.7086067259113985,1.4826894026857622,0.3067019493358384,-0.9728488210964429,-0.11107618624635139,-0.7344644953470141,0
474,Xavier Tillman Sr.,PF,MEM,-0.4029711013402872,0.5261831298015601,0.22662168873220936,-0.05199740156198837,-0.1022084681781686,-0.42493927000229575,1.3757968872076487,-1.0212921087691555,-1.1514722983352244,-0.3526494688581641,0.3250740413295354,0.13598415500280367,0.7284726974607953,0.8401280581289996,-0.4109560881179579,-0.18996668211453538,-0.7945598284927672,1.5180657432199063,0.18263387790145125,0.6214154481683578,-0.24263800862846577,0.9803829362824776,0.3067019493358384,-0.4886701372820546,-0.11107618624635139,-0.3102537823155993,0
475,Isaiah Todd,PF,WAS,-1.1028682773523653,-1.7073075464537735,-0.8001494089401125,-1.0061390211706567,-1.170328880593423,-0.7884022689939446,-2.786035262028593,-0.9065856185364873,-0.48262729998474746,-1.5718005477201658,-1.0449817140914692,-0.8037012237986234,-2.1967222985754966,-3.2794989470938405,-0.7346996302044522,-0.828586484566102,1.3174506567880555,-0.7581634181487733,-0.551147992772557,-0.6578064228542199,-0.7086067259113985,-1.028842929330661,-0.994970103357208,-0.9728488210964429,-1.2478495606789473,-1.11479134151311,0
476,Obi Toppin,PF,NYK,-0.4029711013402872,0.7698366581203238,-0.6534678235583523,-0.42946002030827485,-0.2254531311491596,-0.16243821517499385,-0.1575096940899138,0.35518577402286333,0.40916603114922184,0.2094740824734171,-0.4360680450154671,-0.4904727641981477,0.45022244174026976,0.151952379910997,-0.5404535049525557,-0.6157132170822465,0.4190230338734964,-0.6242675851270862,-0.15603467779424493,-0.31668059058153253,-0.5532838201504209,-0.7776896961290187,-0.4743012822799894,-0.6097148082356517,-0.8689251025347486,-0.25174195982850756,0
477,Juan Toscano-Anderson,SF,TOT,0.7635241920131761,0.16070283732341462,-0.506786238176592,-0.6601316206532275,-0.8827580003277777,-0.8691718243254222,-0.13925604431256186,-0.9065856185364873,-0.8839342989950336,-0.9439742436355422,-0.639039268040801,-0.6897999657620868,0.21477991766905663,-0.5267962342218285,-0.6699509217871533,-0.7221498508241743,0.33905827162455643,-0.4903717521053993,-0.49470323348994094,-0.4872435067178762,-0.3979609143894433,-0.7776896961290187,-0.4743012822799894,-0.4886701372820546,-0.23738433896108435,-0.8953720071865162,0
478,Karl-Anthony Towns,PF,MIN,0.29692607467179083,-0.7733023545651795,0.22662168873220936,1.3844575642224901,1.623216813415704,1.5539148356189036,0.28970472545520853,1.2728376958842091,1.300959362283191,0.3700808114252977,1.4414157679688724,1.3604226788955722,0.3289338687338868,0.3122124693590242,1.725751289652904,1.513019457756309,0.7247706542370896,1.116378244154845,2.158200452793012,1.9432780482250211,1.4141396528219612,0.22692323667755054,0.5670363598744477,2.295357294650679,2.6677031734777708,1.708404093489064,0
479,Gary Trent Jr.,SG,TOR,-0.4029711013402872,0.7292277367338632,0.7766776339138104,1.2900919095359187,1.13023816153174,1.4327605026216872,-0.2761584176427015,1.731663656814882,1.7914456944068742,0.391981729009645,0.6295308758675364,0.8478670177311576,-0.26323975241492314,-0.09315128630363444,0.7545206633934215,0.6615263878208868,0.5601373201951545,-0.4903717521053993,-0.26892419635947684,-0.40196204864970425,-0.24263800862846577,2.487302335492332,-0.4743012822799894,-0.3676254663284574,-0.23738433896108435,1.2110536023487843,0
480,P.J. Tucker,PF,PHI,2.6299166613787173,1.0947080292120086,1.9134599206224523,0.6085621812440127,-0.8416764460041138,-0.8287870466596834,-0.3309193669747574,-0.33305316737314616,-0.3934479668713506,0.5671890696844238,-0.9434961025788021,-0.91760248183516,-0.34172059377199443,0.16137944399617513,-0.7346996302044522,-0.828586484566102,0.49898779612243577,0.5807949120680971,0.013299600053603278,0.15236742879341267,-0.6568324239910726,-0.27538322972573404,-0.4743012822799894,-0.6097148082356517,0.8993890354715112,-0.8222322290776516,0
481,Myles Turner,C,IND,0.06362701600109814,0.5667920511880208,1.4367447681317316,1.0069949454762035,1.2945643788263947,0.9481431706328223,0.7734264445550353,0.5845987544881998,0.5429350308193172,0.4211829524554415,1.3399301564562054,0.9902435902768284,0.771280429110107,0.7552844813623963,1.337259039149111,1.4065828240143812,0.29672398572805886,0.7146907450897839,1.9324214156625477,1.687433674020506,-0.3461866124691176,-0.024229996524091742,4.992721339030805,0.7217765722539164,2.2887787153335726,1.298821336079422,0
482,Stanley Umude,SG,DET,-0.6362701600109798,-1.9103521533860766,-0.8368198052855527,-1.8659149860927533,-1.3757366522117411,-1.232634823317071,-4.228073594439396,-1.1359985990018238,-0.7947549658816366,-2.3018311338650768,-1.1972101313604695,-1.2308309414356358,-3.7806083696000248,-5.0140787387666155,0.3660284128896283,0.07612490224028405,1.3174506567880555,-1.1598509172138345,-1.5107089005770293,-1.5106210035359382,-1.0710268393536793,0.9803829362824776,1.6083740020288848,-1.3359828339572344,-2.132006629682077,-1.0416515634042454,0
483,Jonas Valanciunas,C,NOP,0.9968232506838688,1.2571437147578512,2.0601415060042125,0.5351666720433457,0.924830389913422,0.6452573381397816,0.7642996196663593,-0.5624661478384826,-0.6163962996548429,0.24597561178066268,1.4414157679688724,1.3034720498773043,0.33606849067543876,0.35934778978491483,0.5602745381415247,0.5018714372079951,0.49898779612243577,2.589232407393402,2.60975852705394,2.8387333579408254,-0.13908940478781412,-0.7776896961290187,0.8273707704130568,1.0849105851147078,1.7835461044746412,0.7283310668302782,0
484,Jarred Vanderbilt,PF,TOT,-0.6362701600109798,1.2165347933713906,1.5467559571680516,0.4512860900997268,-0.06112691385450494,-0.26340015933934074,0.7734264445550353,-0.6771726380711508,-0.7055756327682398,0.04886735352153692,0.2235884298168683,0.0790335259845353,0.528703283097341,0.45361843063669616,-0.15196125444876257,-0.030311731501643697,-0.13602649232502775,1.7858574092632806,1.4808633414016195,1.687433674020506,0.17155640673414088,1.2315361694841203,-0.2139668717413802,0.11655321748593092,0.8993890354715112,-0.17860218171964296,0
485,Fred VanVleet,PG,TOR,0.5302251333424834,0.851054500893245,1.693437542549812,1.772405255711729,1.2124012701790674,1.8164158904462058,-0.6412314131897401,2.3051961079782233,2.6832390255408436,0.19487347075051928,0.4773024585985358,0.8478670177311576,-0.5343553861938963,-0.4325255933700472,1.4667564559837087,1.1937095565305254,0.8376620832944165,-0.6242675851270862,0.5213024335971473,0.2376488868615844,2.6567228989097815,2.9896088018956166,0.5670363598744477,1.0849105851147078,1.4046216463304424,1.4889847591624703,0
486,Devin Vassell,SG,SAS,-0.8695692186816725,-0.407822062087034,0.33663287776852957,1.174756109363442,1.4588905961210494,1.7356463351147278,-0.22139746831064566,1.9610766372802189,1.8806250275202707,0.5233872345157291,0.9339877104055375,1.2465214208590356,-0.35598983765509834,-0.06487009404810004,0.4307771213069272,0.3954348034660674,0.28261255709589295,-0.8920592511704605,0.5777471928797635,0.15236742879341267,0.7928480297780511,1.2315361694841203,0.04636753879722917,0.4796872303467223,-0.23738433896108435,1.3719611141882868,0
487,Gabe Vincent,PG,MIA,0.06362701600109814,0.8104455795067844,0.4099736704594097,0.6400173994728696,0.021036194792822212,0.24140956148239393,-0.5590899891916563,0.8140117349535362,1.033421362943,0.13647102385892632,-0.38532523925913353,-0.31962087714334275,-0.12768193552543633,-0.25341137575166267,-0.2814586712833603,-0.40283994959839087,0.715363035148979,-0.6242675851270862,-0.551147992772557,-0.6151656938201339,0.22333070865446678,0.7292297030808353,-0.7346356928185989,0.3586425593931251,0.7730808827567782,0.040817152606950874,0
488,Noah Vonleh,C,BOS,0.29692607467179083,-1.0169558828839431,-0.8001494089401125,-1.2997210579733236,-1.170328880593423,-1.232634823317071,-0.047987795425802095,-1.1359985990018238,-1.1514722983352244,-0.47675466850279913,-0.9942389083351356,-0.9745531108534284,-0.2132973988240596,-0.4985150419662941,-0.8641970470390499,-0.9350231183080298,1.3174506567880555,-0.08868425304033813,-0.7769270299030211,-0.6151656938201339,-0.9157039335927017,-1.2799961625323033,-0.2139668717413802,-0.7307594791892488,-0.23738433896108435,-1.1733031640002018,0
489,Nikola Vucevic,C,CHI,1.4634213680252541,1.378970478917233,2.170152695040533,1.436882927937252,1.623216813415704,1.3923757249559485,0.517875347672108,0.5845987544881998,0.6321143639327141,0.24597561178066268,1.7458726025068734,1.5597498804595118,0.4573570636818217,0.38762898204044927,0.10703357922043294,0.02290658536932012,0.5413220820189334,1.384169910198219,3.6257641941410284,3.179859190213513,0.5857508220967478,0.22692323667755054,0.8273707704130568,0.7217765722539164,0.6467727300420458,1.2403095135923305,0
